gui_winit_window_not_registered_window_server_2026-07-06.md	DB	P2	winit window composites on macOS but has no Aqua activation so clicks and drags never land	scripts/gui/macos-gui-run.shs	0	NONE	Status open HIGH; System Events sees no SimpleGui process while ps shows it alive; macOS-only, no host to verify
hda_pure_simple_pci_scan_phase3_sigsegv_2026-07-29.md	DB	P2	Pure-Simple x86 PCI config-port scan via rt_port_inl/outl segfaults (exit 139) after	examples/09_embedded/simple_os/arch/x86_64/boot/baremetal_stubs.c	0	test/01_unit/os/drivers/audio/probe_hda_pci_binding.spl	Status Open compiler/runtime issue; C baremetal_stubs.c workaround keeps HDA unblocked so it has a workaround
interp_option_struct_semantics_macos_parity_2026-07-25.md	DB	P2	Option/struct interpreted-lane semantics differ on macOS in deployed and stage4 binaries	src/compiler/10.frontend/core/interpreter/value.spl	0	NONE	No status or fix claim in doc; platform-parity defect present in both binaries per headline
link_native_cc_freebsd_obj0_only_2026-07-05.md	DB	P2	FreeBSD native link branch passes only object_files[0], dropping runtime objects	src/compiler/70.backend/linker/_LinkerWrapper/native_linking.spl	0	NONE	File present; doc status OPEN, macOS branch fixed but not backported
macos_bootstrap_copy_mem_provider_gap_2026-07-17.md	DB	P2	macOS stage3 link leaves 73 hosted compiler hooks unresolved in libsimple_native_all.a	src/app/cli/main.spl	0	NONE	Doc: copy_mem resolved but current failure is 73 unresolved hosted hooks; explicitly says resume required
macos_full_cli_gui_admission_process_proof_2026-07-27.md	DB	P3	macOS GUI admission proof cannot produce live Endpoint Security evidence (exit 125)	scripts/check/build-macos-es-history-collector.shs	0	test/01_unit/scripts/macos_gui_full_cli_provenance_contract.shs	Doc status: builder self-test blocked, live ES evidence unavailable; needs macOS host, not available here
macos_stage4_full_cli_low_memory_runaway_2026-07-17.md	DB	P2	macOS Stage 4 full-CLI compile exceeds the bounded memory envelope	src/app/cli/main.spl	0	NONE	Doc: acceptance run still required after copy_mem gap; no fix recorded
macos_vulkan_2d_vector_font_empty_batch_native_fault_2026-07-26.md	DB	P2	Vulkan 2D vector-font path faults natively on an empty draw batch	src/os/compositor/host_compositor_core.spl	0	NONE	Doc Status: open, live evidence blocked; the compiler half is noted fixed but the empty-batch fault is not
macos_vulkan_host_wm_live_evidence_cpu_mirror_and_input_gap_2026-07-26.md	DB	P3	Host-WM fullscreen evidence uses a CPU presentation mirror and synthetic input, not real GPU/WM	scripts/check/check-wm-production-fullscreen-evidence.shs	0	scripts/check/check-wm-production-fullscreen-evidence.shs	Doc has no resolution; evidence-quality defect in the check script
macos_vulkan_native_entry_blockers_2026-07-24.md	DB	P2	macOS Vulkan native entry blocked by active MIR lane and stage3 module collision	src/compiler_rust/runtime/src/vulkan/instance.rs	0	NONE	Doc line 134 states blockers remain until MIR lane and stage3 module collision are resolved; several sub-items fixed, core not
macos_vulkan_provider_availability_live_2026-07-26.md	DB	P2	Vulkan provider probe fails because DynLib.call0 exposes only an i64 ABI	scripts/check/check-macos-vulkan-provider-micro-probe.shs	0	scripts/check/check-macos-vulkan-provider-micro-probe.shs	Doc line 66 names the DynLib.call0 i64-only ABI as the live blocker; no fix section
metal_gpu_only_native_readback_collapses_to_one_pixel_2026-07-17.md	DB	P2	Metal GPU-only native readback returns a single pixel instead of the full framebuffer	src/compiler_rust/runtime/src/metal_graphics_runtime.rs	0	test/02_integration/rendering/engine2d_cpu_metal_parity_run.spl	No fix recorded; parity runner still in tree. Unverifiable on this Linux host but a concrete wrong-result claim, so DB not CLOSE
metal_session_variant_unqualified_import_resolves_wrong_2026-07-08.md	DB	P3	Unqualified std.gpu.engine2d.metal_session import can bind the nogc_sync_mut variant instead of gc_async_mut	src/lib/gc_async_mut/gpu/engine2d/metal_session.spl	0	NONE	Both same-named variants still exist (gc_async_mut/ and nogc_sync_mut/ copies verified present); doc severity low, real callers unaffected
nvme_rv32_firmware_build_timeout_2026-07-05.md	DB	P2	rv32 firmware wrapper times out before producing build/nvme_fw_rv32.elf	scripts/check/check-nvme-rv32-minimal-live.shs	0	test/03_system/app/nvme_firmware/nvme_rv32_baremetal_boot_spec.spl	Doc OPEN, re-confirmed 2026-08-09: Fault 1 fixed but the front-end throughput architectural gap remains
render_spl_specs_cannot_execute_mmio_externs_2026-08-06.md	DB	P3	src/os/gui/render.spl cannot load in-tree: rt_mmio_read/write_u32 are baremetal externs	src/os/gui/render.spl	0	test/01_unit/os/render_pixel_bridge_spec.spl	5 rt_mmio_read_u32 references remain in render.spl; its only specs never execute an assertion (vacuous coverage)
riscv32_cranelift_emission_blocker_2026-07-20.md	DB	P2	No native-build path emits a bootable rv32 baremetal ELF, so rv32 serial shell is unverifiable	src/compiler/70.backend/backend/llvm_capability.spl	0	NONE	Doc OPEN blocker; rv32 shell code exists in src/os/kernel/arch/riscv32/ but no emission lane
rv64_host_gpu_mmio_test_closure_2026-07-12.md	DB	P3	os.kernel.boot.mmio drags allocating test-region classes into the baremetal RV64 probe clo	src/os/kernel/boot/mmio.spl	0	NONE	No status or resolution recorded; mmio.spl still hosts test-region classes and arrays whose array/runtime support the baremetal probe should
screenshot_sffi_api_declared_but_never_implemented_2026-08-04.md	DB	P3	No rt_screenshot_* implementation exists in the C runtime, so native/baremetal links canno	src/compiler_rust/runtime/src/value/screenshot_sffi.rs	0	test/02_integration/lib/std/screenshot/screenshot_ffi_spec.spl	Rust runtime defines 11 rt_screenshot_* fns and screenshot.spl:23-25 declares them extern; the doc's own 2026-08-17 correction narrows the g
selfhosted_native_local_fn_body_dropped_2026-06-15.md	DB	P2	Native rv64 --entry-closure drops a file-local fn body, leaving the mangled name	src/os/apps/sshd/ssh_session.spl	0	NONE	ssh_session.spl present; the source workaround is still the mitigation; risks silent symbol drops in any baremetal module with a wildcard im
sfnt_fvar_option_match_nil_baremetal_2026-08-04.md	DB	P2	val-assigned Option match yields nil on freestanding native lane; table.offset faults	src/lib/common/encoding/sfnt.spl	85	scripts/check/check-simpleos-wm-fullscreen-evidence.shs	sfnt.spl:85-96 comment: lookup inlined Option-free as a WORKAROUND; the native Option-marshalling defect itself is unfixed
simpleos_baremetal_backend_resolve_empty_override_rt_process_run_trap_2026-08-11.md	DB	P2	After metal/cuda/rocm probes are fixed, boot dies in 21 repeated FAULT @ 0x49bacXXX (ca...	src/lib/gc_async_mut/gpu/browser_engine/web_render_backend.spl	0	scripts/check/check-simpleos-wm-visible-display-evidence.shs	Causes (a) and (b) fixed per serial evidence; cause (c) is unlocated and still blocks the gate
simpleos_bump_heap_no_free_interactive_session_2026-07-26.md	DB	P2	x86_64 bump allocator never frees: the first post-boot keypress panics heap exhausted	examples/09_embedded/simple_os/arch/x86_64/boot/baremetal_stubs.c	0	scripts/check/check-simpleos-wm-fullscreen-evidence.shs	Doc OPEN, mitigated only by sizing; free() confirmed still a no-op in the baremetal stubs
simpleos_simple_web_decode_string_fault_storm_2026-07-12.md	DB	P2	Baremetal decode_string faults on heap-like tagged values so the canonical renderer	src/lib/gc_async_mut/gpu/browser_engine/simple_web_html_layout_renderer.spl	0	test/01_unit/runtime/baremetal_string_split_abi_spec.spl	Split ABI half fixed but doc status still says renderer stalls before first frame; no closing commit named
simpleos_x86_64_baremetal_link_ud2_fault_symbol_2026-07-17.md	DB	P1	Every x86_64 baremetal link fails on undefined spl_x86_on_kernel_ud2_fault referenced	src/os/kernel/arch/x86_64/interrupt.spl	372	scripts/check/check-simpleos-memory-leveling-qemu.shs	Symbol still defined ONLY at interrupt.spl:372 via @export("C"); entry-closure tree-shake still drops C-only-referenced exports
spec_it_block_reads_stale_module_var_2026-08-04.md	DB	P1	An it body reads a module var at its registration-time value even after a helper writes it	src/compiler_rust/compiler/src/interpreter/expr/control.rs	0	test/03_system/feature/baremetal/modvar2_spec.spl	Re-verified 2026-08-10 in doc; control.rs and modvar2_spec.spl both exist; regression spec left RED on purpose
ssh_daemon_baremetal_only_and_duplication_2026-08-05.md	DB	P2	sshd cannot bind a host socket because its network layer is baremetal-only	src/os/apps/sshd/mod.spl	1	test/03_system/os/ssh_live_login_in_qemu_spec.spl	mod.spl still present; doc's finding 4 (dup ssh_ffi) already resolved but the host-bind blocker is untouched
sspec_runner_process_exit_and_elif_2026-06-29.md	DB	P1	process_run exit code returns 0 for a failing child under test and 3-way if/elif/else	src/compiler_rust/compiler/src/interpreter_call/bdd.rs	1	test/03_system/app/nvme_firmware/nvme_rv32_baremetal_boot_spec.spl	Two wrong-result defects; no elif-evaluation or exit-code plumbing fix commit located
wm_metal_glass_multi_receipt_opacity_2026-07-27.md	DB	P2	Metal glass: inactive-opacity offscreen is gpu_only=false so device-glass rejects it	src/os/compositor/compositor.spl	0	NONE	Doc: source fixed and accepted but runtime UNVERIFIED; macOS/Metal host genuinely unavailable here
x64_freestanding_char_code_at_dynamic_text.md	DB	P1	x86_64 freestanding char_code_at mis-decodes at scattered indices on dynamically built	examples/09_embedded/simple_os/arch/x86_64/boot/baremetal_stubs.c	0	NONE	Doc: source fixed but current-source freestanding QEMU proof pending; still worked around at the call site with the [u8] idiom
x64_freestanding_mmio_read_u8_address_dependent_zero.md	DB	P1	Freestanding rt_mmio_read_u8 returns 0 where a C load at the same address reads 127	examples/09_embedded/simple_os/arch/x86_64/boot/baremetal_stubs.c	0	NONE	Doc open, latent at origin tip; reproduces when .bss layout puts the FAT buffer near 0x0D5Dxxxx. Silent raw-buffer corruption
x64_freestanding_text_char_at_starts_with.md	DB	P2	x86_64 freestanding starts_with mis-decodes; residual after char_at and from_byte_array	examples/09_embedded/simple_os/arch/x86_64/boot/baremetal_stubs.c	0	NONE	Doc CORRECTED: 2 of 3 claims are non-bugs/fixed, the frame-depth-sensitive starts_with residual remains
x86_64_baremetal_fake_clock_budget_burn_2026-07-26.md	DB	P2	Guest compute_styles breaks on its wall-clock budget at node 0, so every node keeps the	src/os/kernel/net/tls_shim.spl	0	scripts/check/check-simpleos-wm-fullscreen-evidence.shs	Doc OPEN, only mitigated by a budget floor knob; first fake-clock attribution disproven by disassembly, rerun21 still broke at node 0
